Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
867,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
868,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
869,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
870,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
871,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
872,Conserve6,12.0,10,6.0,8,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
873,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
874,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
875,Conserve6,12.0,10,6.0,8,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
876,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
877,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
878,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
879,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
880,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
881,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
882,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
883,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
884,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
885,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
886,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
887,Conserve6,12.0,10,6.0,7,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
888,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
889,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
890,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
891,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
892,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
893,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
894,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
895,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
896,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
897,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
898,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
899,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
900,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
901,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
902,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
903,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
904,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
905,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
906,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
907,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
908,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
909,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
910,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
911,Conserve6,12.0,10,6.0,9,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
912,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
913,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
914,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
915,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
916,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
917,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
918,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
919,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
920,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
921,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
922,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
923,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
924,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
925,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
926,Conserve6,12.0,10,6.0,10,11.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
927,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
928,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
929,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
930,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
931,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
932,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
933,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
934,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
935,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
936,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
937,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
938,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
939,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
940,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
941,Conserve6,12.0,10,6.0,7,4.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
942,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
943,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
944,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
945,Conserve6,12.0,10,6.0,9,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
946,Conserve6,12.0,10,6.0,10,12.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
947,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
948,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
949,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
950,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
951,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
952,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
953,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
954,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
955,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
956,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
957,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
958,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
959,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
960,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
961,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
962,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
963,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
964,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
965,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
966,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
967,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
968,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
969,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
970,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
971,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
972,Conserve6,12.0,10,6.0,10,10.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
973,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
974,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
975,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
976,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
977,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
978,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
979,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
980,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
981,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
982,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
983,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
984,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
985,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
986,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
987,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
988,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
989,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
990,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
991,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
992,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
993,Conserve6,12.0,10,6.0,10,7.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
994,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
995,Conserve6,12.0,10,6.0,10,6.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
996,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
997,Conserve6,12.0,10,6.0,10,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
998,Conserve6,12.0,10,6.0,8,5.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
999,Conserve6,12.0,10,6.0,10,9.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
1000,Conserve6,12.0,10,6.0,10,8.0,CRAB:1.0|DEER:1.0|FISH:1.0|GOURD:1.0|ROOSTER:1.0|SHRIMP:1.0
