Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
894,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
895,ConserveBet4,12.0,10,6.0,10,24.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
896,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
897,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
898,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
899,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
900,ConserveBet4,12.0,10,6.0,10,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
901,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
902,ConserveBet4,12.0,10,6.0,8,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
903,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
904,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
905,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
906,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
907,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
908,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
909,ConserveBet4,12.0,10,6.0,8,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
910,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
911,ConserveBet4,12.0,10,6.0,8,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
912,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
913,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
914,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
915,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
916,ConserveBet4,12.0,10,6.0,3,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
917,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
918,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
919,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
920,ConserveBet4,12.0,10,6.0,10,25.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
921,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
922,ConserveBet4,12.0,10,6.0,9,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
923,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
924,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
925,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
926,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
927,ConserveBet4,12.0,10,6.0,2,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
928,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
929,ConserveBet4,12.0,10,6.0,6,1.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
930,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
931,ConserveBet4,12.0,10,6.0,8,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
932,ConserveBet4,12.0,10,6.0,10,22.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
933,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
934,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
935,ConserveBet4,12.0,10,6.0,6,1.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
936,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
937,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
938,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
939,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
940,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
941,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
942,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
943,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
944,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
945,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
946,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
947,ConserveBet4,12.0,10,6.0,6,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
948,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
949,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
950,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
951,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
952,ConserveBet4,12.0,10,6.0,5,1.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
953,ConserveBet4,12.0,10,6.0,8,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
954,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
955,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
956,ConserveBet4,12.0,10,6.0,7,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
957,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
958,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
959,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
960,ConserveBet4,12.0,10,6.0,5,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
961,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
962,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
963,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
964,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
965,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
966,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
967,ConserveBet4,12.0,10,6.0,5,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
968,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
969,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
970,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
971,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
972,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
973,ConserveBet4,12.0,10,6.0,3,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
974,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
975,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
976,ConserveBet4,12.0,10,6.0,10,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
977,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
978,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
979,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
980,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
981,ConserveBet4,12.0,10,6.0,6,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
982,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
983,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
984,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
985,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
986,ConserveBet4,12.0,10,6.0,9,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
987,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
988,ConserveBet4,12.0,10,6.0,9,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
989,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
990,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
991,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
992,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
993,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
994,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
995,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
996,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
997,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
998,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
999,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
1000,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
